Geo Point;Geo Shape;ID_REF_ZDL;NOM_LONG;LABEL;IDREFLIGA;IDREFLIGC;RES_COM;MODE_;FER;TRAIN;RER;METRO;TRAMWAY;NAVETTE;VAL;TERFER;TERTRAIN;TERRER;TERMETRO;TERTRAM;TERNAVETTE;TERVAL;EXPLOITANT;PRINCIPAL;IDF;X;Y
48.9016550655, 2.21515587303;"{""type"": ""Point"", ""coordinates"": [2.215155873034586, 48.90165506548669]}";43170;NANTERRE-UNIVERSITE;NANTERRE-UNIVERSIT;A02176 / A01856;;LIGNE L / RER A;Train / RER;1;1;1;0;0;0;0;0;0;0;0;0;0;0;RATP/SNCF;1;1;642463.793;6867136.231
48.8773496006, 2.28379555701;"{""type"": ""Point"", ""coordinates"": [2.28379555701364, 48.87734960059361]}";44533;PORTE MAILLOT;PORTE MAILLOT;A01840 / A01534;;RER C / M1;RER / Metro;1;0;1;1;0;0;0;0;0;0;0;0;0;0;RATP/SNCF;0;1;647471.047;6864385.788
48.9377360634, 2.1570864951;"{""type"": ""Point"", ""coordinates"": [2.157086495104963, 48.937736063405]}";43191;SARTROUVILLE;SARTROUVILLE;A02176 / A01856;;LIGNE L / RER A;Train / RER;1;1;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;638249.766;6871192.138
48.9457959345, 2.1445587568;"{""type"": ""Point"", ""coordinates"": [2.144558756800802, 48.945795934518046]}";43155;MAISONS-LAFFITTE;MAISONS-LAFFITTE;A02176 / A01856;;LIGNE L / RER A;Train / RER;1;1;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;637341.753;6872098.242
48.9332654061, 2.04107228968;"{""type"": ""Point"", ""coordinates"": [2.041072289675926, 48.93326540612854]}";47874;POISSY;POISSY;A01852 / A01856;;LIGNE J / RER A;Train / RER;1;1;1;0;0;0;0;RER_A;0;RER_A;0;0;0;0;SNCF;1;1;629745.142;6870791.993
48.9802635207, 2.18001238078;"{""type"": ""Point"", ""coordinates"": [2.180012380781707, 48.980263520717806]}";43143;LA FRETTE-MONTIGNY;LA FRETTE MONTIGNY;A01852;;LIGNE J;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;639978.322;6875903.484
48.9902899964, 2.16190660559;"{""type"": ""Point"", ""coordinates"": [2.161906605592158, 48.99028999637593]}";47603;HERBLAY;HERBLAY;A01852;;LIGNE J;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;638664.894;6877032.362
49.0551017596, 2.12273590692;"{""type"": ""Point"", ""coordinates"": [2.122735906920734, 49.05510175958117]}";47596;EPLUCHES;PLUCHES;A01849;;LIGNE H;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;635878.414;6884270.909
49.0605916812, 2.13087413428;"{""type"": ""Point"", ""coordinates"": [2.130874134284037, 49.06059168123207]}";47595;PONT-PETIT;PONT PETIT;A01849;;LIGNE H;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;636479.955;6884874.861
48.9960988426, 2.25965561906;"{""type"": ""Point"", ""coordinates"": [2.259655619057618, 48.99609884257494]}";46482;GROS-NOYER-SAINT-PRIX;GROS NOYER SAINT-PRIX;A01849;;LIGNE H;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;645824.4;6877606.829
49.024778547, 2.22272732219;"{""type"": ""Point"", ""coordinates"": [2.222727322188784, 49.02477854702544]}";43206;TAVERNY;TAVERNY;A01849;;LIGNE H;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;643153.608;6880822.137
49.0454302542, 2.19708767832;"{""type"": ""Point"", ""coordinates"": [2.197087678318264, 49.04543025423756]}";47580;FREPILLON;FRPILLON;A01849;;LIGNE H;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;641301.851;6883137.529
48.9843159639, 2.35340724858;"{""type"": ""Point"", ""coordinates"": [2.353407248579632, 48.98431596387903]}";43133;GROSLAY;GROSLAY;A01849;;LIGNE H;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;652673.895;6876236.265
49.0183491636, 2.09090606335;"{""type"": ""Point"", ""coordinates"": [2.090906063354292, 49.01834916361145]}";43079;ERAGNY-NEUVILLE;ERAGNY NEUVILLE;A01852;;LIGNE J;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;633504.929;6880210.107
48.7704252066, 2.14683164469;"{""type"": ""Point"", ""coordinates"": [2.146831644691866, 48.77042520660213]}";57674;PETIT-JOUY-LES-LOGES;PETIT-JOUY-LES-LOGES;A01840;;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;637297.535;6852597.194
48.7647760129, 2.16394708452;"{""type"": ""Point"", ""coordinates"": [2.163947084521398, 48.764776012943386]}";43136;JOUY-EN-JOSAS;JOUY-EN-JOSAS;A01840;;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;638548.714;6851955.662
48.8236532714, 1.99286453238;"{""type"": ""Point"", ""coordinates"": [1.99286453237967, 48.823653271424135]}";43221;VILLEPREUX-LES-CLAYES;VILLEPREUX-LES-CLAYES;A01847;;LIGNE N;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;626057.98;6858648.388
48.8309595287, 1.96002656297;"{""type"": ""Point"", ""coordinates"": [1.960026562972407, 48.83095952867047]}";43181;PLAISIR-LES-CLAYES;PLAISIR-LES-CLAYES;A01847;;LIGNE N;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;623657.914;6859491.967
48.8980764111, 2.0948366283;"{""type"": ""Point"", ""coordinates"": [2.094836628297753, 48.89807641113002]}";43198;SAINT-GERMAIN-EN-LAYE;SAINT-GERMAIN-EN-LAYE;A01856;;RER A;RER;1;0;1;0;0;0;0;RER_A;0;RER_A;0;0;0;0;RATP;1;1;633639.098;6866832.704
48.5151514533, 2.5993042727;"{""type"": ""Point"", ""coordinates"": [2.599304272696128, 48.515151453264416]}";47967;VOSVES;VOSVES;A01842;C01728;RER D;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;670406.944;6823953.601
48.3364817806, 2.73800162393;"{""type"": ""Point"", ""coordinates"": [2.738001623930222, 48.33648178062518]}";47125;MONTIGNY-SUR-LOING;MONTIGNY-SUR-LOING;A01845;;LIGNE R;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;680584.381;6804050.664
48.9394868108, 1.99960360966;"{""type"": ""Point"", ""coordinates"": [1.999603609660236, 48.93948681080073]}";47966;VILLENNES-SUR-SEINE;VILLENNES-SUR-SEINE;A01852;;LIGNE J;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;626715.905;6871521.47
48.8612145286, 2.12319109596;"{""type"": ""Point"", ""coordinates"": [2.123191095956036, 48.86121452860313]}";58871;LOUVECIENNES;LOUVECIENNES;A02176;;LIGNE L;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;635672.269;6862710.558
48.6589754229, 2.4152068427;"{""type"": ""Point"", ""coordinates"": [2.415206842697843, 48.65897542293726]}";47948;RIS-ORANGIS;RIS-ORANGIS;A01842;C01728;RER D;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;656929.2;6840026.822
48.6344790206, 2.45228989528;"{""type"": ""Point"", ""coordinates"": [2.452289895281274, 48.634479020625484]}";45745;EVRY;VRY;A01842;C01728;RER D;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;659641.481;6837283.92
48.7054039248, 2.19273488481;"{""type"": ""Point"", ""coordinates"": [2.192734884806757, 48.70540392478545]}";43232;LE GUICHET;LE GUICHET;A01857;;RER B;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;640597.105;6845332.816
48.7066109469, 2.4842451493;"{""type"": ""Point"", ""coordinates"": [2.484245149301459, 48.70661094690759]}";43226;YERRES;YERRES;A01842;C01728;RER D;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;662048.478;6845287.304
48.6067449489, 2.30205969158;"{""type"": ""Point"", ""coordinates"": [2.302059691582639, 48.60674494894811]}";43098;BRETIGNY;BRTIGNY;A01840;;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;1;1;648544.637;6834288.092
48.5204035911, 2.25473970107;"{""type"": ""Point"", ""coordinates"": [2.254739701073405, 48.52040359106149]}";43149;LARDY;LARDY;A01840;;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;644965.501;6824722.074
48.5142458762, 2.21551781058;"{""type"": ""Point"", ""coordinates"": [2.215517810582092, 48.51424587619093]}";47927;CHAMARANDE;CHAMARANDE;A01840;;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;642062.413;6824065.653
48.8053776631, 2.48634975285;"{""type"": ""Point"", ""coordinates"": [2.48634975285474, 48.80537766307836]}";43234;LE PARC-DE-SAINT-MAUR;LE PARC DE SAINT-MAUR;A01856;;RER A;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;662274.776;6856267.452
48.8449011396, 2.5259225452;"{""type"": ""Point"", ""coordinates"": [2.525922545197541, 48.84490113960666]}";43101;BRY-SUR-MARNE;BRY-SUR-MARNE;A01856;;RER A;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;665207.562;6860643.885
48.8020493803, 2.42648240848;"{""type"": ""Point"", ""coordinates"": [2.426482408484048, 48.80204938032392]}";43154;MAISONS-ALFORT-ALFORTVILLE;MAISONS-ALFORT ALFORTVILLE;A01842;C01728;RER D;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;657875.183;6855927.66
48.8272387727, 2.20072125663;"{""type"": ""Point"", ""coordinates"": [2.200721256627126, 48.827238772702486]}";47767;SEVRES-VILLE-D'AVRAY;SVRES VILLE-D'AVRAY;A02176;;LIGNE L;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;641321.882;6858872.49
48.9136368639, 2.25732601422;"{""type"": ""Point"", ""coordinates"": [2.257326014222187, 48.913636863896436]}";47969;LES VALLEES;LES VALLES;A02176;;LIGNE L;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;645567.685;6868438.648
48.9181138031, 2.36266559747;"{""type"": ""Point"", ""coordinates"": [2.36266559746599, 48.91811380305884]}";43145;LA PLAINE-STADE DE FRANCE;LA PLAINE-STADE DE FRANCE;A01857;;RER B;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;653292.107;6868869.007
48.9323054161, 2.4756743722;"{""type"": ""Point"", ""coordinates"": [2.475674372198374, 48.932305416075096]}";46163;BLANC-MESNIL;BLANC-MESNIL;A01857;;RER B;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;661584.448;6870386.187
48.9734249081, 2.51436028553;"{""type"": ""Point"", ""coordinates"": [2.514360285525091, 48.97342490811458]}";47878;PARC DES EXPOSITIONS;PARC DES EXPOSITIONS;A01857;;RER B;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;664446.919;6874940.659
48.9441810651, 2.56644801561;"{""type"": ""Point"", ""coordinates"": [2.566448015605313, 48.94418106507053]}";46222;VERT-GALANT;VERT GALANT;A01857;;RER B;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;668242.301;6871666.439
48.8771578388, 2.55288164979;"{""type"": ""Point"", ""coordinates"": [2.552881649788553, 48.87715783880347]}";43127;LE CHENAY-GAGNY;LE CHNAY GAGNY;A01843;;RER E;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;667206.373;6864219.085
48.9533964653, 2.30234042015;"{""type"": ""Point"", ""coordinates"": [2.302340420147465, 48.95339646527317]}";43077;EPINAY-SUR-SEINE;PINAY-SUR-SEINE;A01840 / A02150;;RER C / T8;RER;1;0;1;0;1;0;0;0;0;0;0;0;0;0;SNCF;0;1;648905.872;6872829.766
48.9056549558, 2.32240040314;"{""type"": ""Point"", ""coordinates"": [2.322400403143279, 48.9056549558266]}";43203;SAINT-OUEN;SAINT-OUEN;A01840;;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;650329.4;6867508.196
48.8400337892, 2.33709643086;"{""type"": ""Point"", ""coordinates"": [2.337096430857215, 48.8400337892167]}";44500;PORT ROYAL;PORT ROYAL;A01857;;RER B;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;651345.391;6860202.455
48.917567173, 2.35038953793;"{""type"": ""Point"", ""coordinates"": [2.350389537934669, 48.917567172987674]}";43204;STADE DE FRANCE-SAINT-DENIS;STADE DE FRANCE-SAINT-DENIS;A01842;;RER D;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;652391.959;6868815.554
48.8809135256, 2.35883323564;"{""type"": ""Point"", ""coordinates"": [2.358833235643492, 48.88091352564968]}";58572;MAGENTA;MAGENTA;A01843;;RER E;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;652977.664;6864734.77
49.1267809411, 2.50614369063;"{""type"": ""Point"", ""coordinates"": [2.506143690630787, 49.12678094108923]}";411418;LA BORNE BLANCHE;LA BORNE BLANCHE;A01842;;RER D;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;663952.07;6891999.562
48.2935917686, 2.40113389457;"{""type"": ""Point"", ""coordinates"": [2.401133894574627, 48.29359176855678]}";411485;MALESHERBES;MALESHERBES;A01842;C01728;RER D;RER;1;0;1;0;0;0;0;RER_D;0;RER_D;0;0;0;0;SNCF;1;0;655584.693;6799419.83
48.8413596382, 2.06132681294;"{""type"": ""Point"", ""coordinates"": [2.061326812936337, 48.84135963821712]}";43174;NOISY-LE-ROI;NOISY-LE-ROI;A02176;;LIGNE L;Train;1;1;0;0;0;0;0;TRAIN_L;TRAIN_L;0;0;0;0;0;SNCF;0;1;631107.513;6860555.136
48.8809920799, 2.07917759066;"{""type"": ""Point"", ""coordinates"": [2.079177590662447, 48.88099207990592]}";43158;MAREIL-MARLY;MAREIL-MARLY;A02176;;LIGNE L;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;632468.974;6864946.358
48.8946076266, 2.06993796549;"{""type"": ""Point"", ""coordinates"": [2.069937965485195, 48.89460762661716]}";43199;SAINT-GERMAIN-BEL-AIR-FOURQUEUX;SAINT-GERMAIN BEL AIR FOURQUEUX;A02176;;LIGNE L;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;631809.224;6866468.218
48.6050762776, 1.6816457804;"{""type"": ""Point"", ""coordinates"": [1.681645780403713, 48.60507627758083]}";411511;EPERNON;EPERNON;;;GL;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;602805.028;6834686.579
48.5104473928, 1.55777636925;"{""type"": ""Point"", ""coordinates"": [1.557776369250225, 48.510447392846686]}";411498;JOUY;JOUY;;;GL;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;593481.667;6824328.388
48.4824105013, 1.52235765163;"{""type"": ""Point"", ""coordinates"": [1.522357651628501, 48.48241050129282]}";411504;LA VILLETTE-SAINT-PREST;LA VILLETTE-SAINT-PREST;;;GL;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;590807.729;6821260.684
49.0910096787, 1.47870360947;"{""type"": ""Point"", ""coordinates"": [1.478703609465158, 49.0910096786847]}";59038;VERNON;VERNON;;;GL;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;588885.893;6888978.703
48.4452537046, 1.77958370837;"{""type"": ""Point"", ""coordinates"": [1.779583708371134, 48.44525370458759]}";59049;AUNEAU;AUNEAU;;;GL;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;609750.271;6816806.142
48.1864372096, 1.38624502094;"{""type"": ""Point"", ""coordinates"": [1.38624502094351, 48.18643720958249]}";411446;BONNEVAL;BONNEVAL;;;GL;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;580078.59;6788567.706
47.961118247, 3.51433646502;"{""type"": ""Point"", ""coordinates"": [3.514336465015477, 47.96111824702738]}";411479;LAROCHE-MIGENNES;LAROCHE MIGENNES;;;GL;Train;1;1;0;0;0;0;0;GL;GL;0;0;0;0;0;SNCF;0;0;738386.873;6762428.14
48.9960068278, 2.36868456283;"{""type"": ""Point"", ""coordinates"": [2.368684562829111, 48.99600682779639]}";43190;SARCELLES-SAINT-BRICE;SARCELLES SAINT-BRICE;A01849;;LIGNE H;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;653802.459;6877527.301
49.0794702322, 2.35083083084;"{""type"": ""Point"", ""coordinates"": [2.35083083084388, 49.07947023216907]}";47522;VILLAINES;VILLAINES;A01849;;LIGNE H;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;652572.323;6886819.858
49.0984002652, 2.36127055658;"{""type"": ""Point"", ""coordinates"": [2.361270556577048, 49.098400265181404]}";47524;BELLOY-SAINT-MARTIN;BELLOY SAINT-MARTIN;A01849;;LIGNE H;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;653352.053;6888918.953
49.1360005646, 2.24267777678;"{""type"": ""Point"", ""coordinates"": [2.242677776778168, 49.13600056459098]}";47590;CHAMPAGNE-SUR-OISE;CHAMPAGNE-SUR-OISE;A01849;;LIGNE H;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;644731.29;6893177.317
48.8148843142, 2.24091929487;"{""type"": ""Point"", ""coordinates"": [2.240919294866535, 48.81488431421452]}";43162;MEUDON;MEUDON;A01847;;LIGNE N;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;644259.676;6857469.722
48.7802372971, 2.28143059544;"{""type"": ""Point"", ""coordinates"": [2.281430595437461, 48.78023729710838]}";43186;ROBINSON;ROBINSON;A01857;;RER B;RER;1;0;1;0;0;0;0;RER_B;0;RER_B;0;0;0;0;RATP;1;1;647199.334;6853589.675
48.798892501, 2.32813692305;"{""type"": ""Point"", ""coordinates"": [2.328136923053167, 48.798892500980024]}";43067;ARCUEIL-CACHAN;ARCUEIL CACHAN;A01857;;RER B;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;650648.89;6855633.625
48.8618222719, 2.34701268861;"{""type"": ""Point"", ""coordinates"": [2.347012688612925, 48.86182227190628]}";45102;CHATELET-LES HALLES;CHTELET-LES HALLES;A01856 / A01857 / A01842;C01742 / C01743 / C01728;RER A / RER B / RER D;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;1;1;652093.225;6862619.067
48.8882201628, 2.31373245152;"{""type"": ""Point"", ""coordinates"": [2.313732451520271, 48.88822016276462]}";45493;PONT-CARDINET;PONT CARDINET;A02176;;LIGNE L;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;649677.173;6865575.024
48.0070317015, 2.74303831268;"{""type"": ""Point"", ""coordinates"": [2.743038312684583, 48.007031701468264]}";411482;MONTARGIS;MONTARGIS;A01845;;LIGNE R;Train;1;1;0;0;0;0;0;TRAIN_R;TRAIN_R;0;0;0;0;0;SNCF;0;0;680838.48;6767436.247
49.2639441445, 2.46891411535;"{""type"": ""Point"", ""coordinates"": [2.468914115351039, 49.26394414450533]}";411440;CREIL;CREIL;A01849 / A01842;;LIGNE H / RER D;Train;1;1;0;0;0;0;0;TRAIN_H / RER_D;TRAIN_H;RER_D;0;0;0;0;SNCF;0;0;661337.234;6907273.654
49.2208070506, 1.90529906189;"{""type"": ""Point"", ""coordinates"": [1.905299061887723, 49.22080705063383]}";411342;LIANCOURT-SAINT-PIERRE;LIANCOURT SAINT-PIERRE;A01852;;LIGNE J;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;620241.793;6902898.099
49.1428841984, 2.7944545506;"{""type"": ""Point"", ""coordinates"": [2.794454550596347, 49.14288419843969]}";411390;NANTEUIL-LE-HAUDOUIN;NANTEUIL LE HAUDOUIN;A02175;;LIGNE K;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;0;685008.398;6893691.078
48.9357480424, 2.33910838701;"{""type"": ""Point"", ""coordinates"": [2.33910838701479, 48.93574804243639]}";46331;L ILE-SAINT-DENIS;L'le-Saint-Denis;A01191;;T1;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;651582.137;6870844.095
48.935605709, 2.33433291352;"{""type"": ""Point"", ""coordinates"": [2.334332913515303, 48.93560570901965]}";46332;MAIRIE DE VILLENEUVE-LA-GARENNE;Mairie de Villeneuve-la-Garenne;A01191;;T1;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;651232.154;6870831.207
48.9349758267, 2.32679331173;"{""type"": ""Point"", ""coordinates"": [2.326793311725483, 48.93497582668041]}";47355;LA NOUE;La Noue;A01191;;T1;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;650679.207;6870765.847
48.9555184945, 2.30810063211;"{""type"": ""Point"", ""coordinates"": [2.308100632114236, 48.95551849451036]}";59249;GILBERT BONNEMAISON;Gilbert Bonnemaison;A02150;C01795;T8;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;649329.786;6873062.025
48.9458179442, 2.34719237598;"{""type"": ""Point"", ""coordinates"": [2.347192375982734, 48.94581794421576]}";59326;DELAUNAY-BELLEVILLE;Delaunay-Belleville;A02150;C01795;T8;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;652183.626;6871958.94
48.7942021479, 2.27221011627;"{""type"": ""Point"", ""coordinates"": [2.272210116270144, 48.794202147889294]}";42850;DIVISION LECLERC;Division Leclerc;A02149;;T6;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;646536.141;6855148.54
48.784816365, 2.22011630798;"{""type"": ""Point"", ""coordinates"": [2.220116307982779, 48.78481636502842]}";59053;VELIZY 2;Vlizy 2;A02149;;T6;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;642699.114;6854141.535
48.7819765843, 2.18053614156;"{""type"": ""Point"", ""coordinates"": [2.180536141564465, 48.781976584330444]}";43501;L'ONDE;L'Onde;A02149;;T6;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;639777.865;6853853.412
48.9140476809, 2.229571613;"{""type"": ""Point"", ""coordinates"": [2.229571612997276, 48.9140476808685]}";58494;VICTOR BASCH;Victor Basch;A01192;;T2;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;643534.009;6868503.819
48.8984911018, 2.36365136177;"{""type"": ""Point"", ""coordinates"": [2.363651361773301, 48.898491101768364]}";45538;COLETTE BESSON;Colette Besson;A01757;;T3B;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;653346.763;6866686.446
48.9307570033, 2.28417444828;"{""type"": ""Point"", ""coordinates"": [2.284174448283296, 48.93075700333628]}";42231;LES COURTILLES-ASNIERES-GENNEVILLIERS;Asnires Gennevilliers Les Courtilles;A01546 / A01191;;M13 / T1;Metro / Tramway;0;0;0;1;1;0;0;0;0;0;M13;T1;0;0;RATP;1;1;647552.673;6870324.185
48.9335864037, 2.37108317162;"{""type"": ""Point"", ""coordinates"": [2.37108317162386, 48.9335864037298]}";43375;HOPITAL DELAFONTAINE;Hpital Delafontaine;A01191;;T1;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;653922.69;6870584.591
48.9274028908, 2.39247111933;"{""type"": ""Point"", ""coordinates"": [2.39247111932733, 48.927402890758145]}";46120;HOTEL DE VILLE DE LA COURNEUVE;Htel de Ville de la Courneuve;A01191;;T1;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;655484.347;6869884.72
48.9063747703, 2.44918990449;"{""type"": ""Point"", ""coordinates"": [2.449189904488852, 48.90637477027001]}";42345;BOBIGNY-PABLO PICASSO;Bobigny-P. Picasso;A01538 / A01191;;M5 / T1;Metro / Tramway;0;0;0;1;1;0;0;0;0;0;M5;0;0;0;RATP;0;1;659623.938;6867515.944
48.8983929533, 2.35939390148;"{""type"": ""Point"", ""coordinates"": [2.359393901482993, 48.89839295326641]}";44517;PORTE DE LA CHAPELLE;Porte de la Chapelle;A01545 / A01757;;M12 / T3B;Metro / Tramway;0;0;0;1;1;0;0;0;0;0;0;T3;0;0;RATP;0;1;653034.55;6866678.056
48.8645851911, 2.40875994842;"{""type"": ""Point"", ""coordinates"": [2.408759948420706, 48.8645851910927]}";44510;PORTE DE BAGNOLET;Porte de Bagnolet;A01536 / A01757;;M3 / T3B;Metro / Tramway;0;0;0;1;1;0;0;0;0;0;0;0;0;0;RATP;0;1;656625.558;6862890.591
48.8441393499, 2.37325997807;"{""type"": ""Point"", ""coordinates"": [2.373259978073185, 48.844139349860164]}";43153;GARE DE LYON;GARE DE LYON;A01845 / A01856 / A01842 / A01534 / A01547;C01731 / C01742 / C01728 / C01371 / C01384;LIGNE R / RER A / RER D / M1 / M14;Train / RER / Metro;1;0;1;1;0;0;0;TRAIN_R;TRAIN_R;0;0;0;0;0;RATP/SNCF;1;1;654003.225;6860637.278
48.8347644599, 2.40534934295;"{""type"": ""Point"", ""coordinates"": [2.405349342949603, 48.83476445992776]}";44532;PORTE DOREE;Porte Dore;A01541 / A01193;;M8 / T3A;Metro / Tramway;0;0;0;1;1;0;0;0;0;0;0;0;0;0;RATP;1;1;656350.384;6859576.668
48.8208733549, 2.35093287781;"{""type"": ""Point"", ""coordinates"": [2.350932877814519, 48.8208733549398]}";44550;POTERNE DES PEUPLIERS;Poterne des Peupliers;A01193;;T3A;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;652343.398;6858063.596
48.8323049605, 2.39918151028;"{""type"": ""Point"", ""coordinates"": [2.399181510277909, 48.832304960533484]}";44512;PORTE DE CHARENTON;Porte de Charenton;A01541 / A01193;;M8 / T3A;Metro / Tramway;0;0;0;1;1;0;0;0;0;0;0;0;0;0;RATP;0;1;655895.569;6859306.625
48.8850284222, 2.29736230072;"{""type"": ""Point"", ""coordinates"": [2.297362300724286, 48.885028422180405]}";44313;PEREIRE-LEVALLOIS;PEREIRE-LEVALLOIS;A01840 / A01536;;RER C / M3;RER / Metro;1;0;1;1;0;0;0;0;0;0;0;0;0;0;RATP/SNCF;0;1;648473.651;6865230.68
48.9937134804, 2.23427639536;"{""type"": ""Point"", ""coordinates"": [2.234276395362977, 48.99371348039456]}";43126;FRANCONVILLE-LE-PLESSIS-BOUCHARD;FRANCONVILLE LE PLESSIS-BOUCHARD;A01849 / A01840;;LIGNE H / RER C;Train / RER;1;1;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;643964.729;6877359.278
48.975858754, 2.64240630231;"{""type"": ""Point"", ""coordinates"": [2.64240630231019, 48.97585875402045]}";43164;MITRY-CLAYE;MITRY-CLAYE;A02175 / A01857;;LIGNE K / RER B;Train / RER;1;1;1;0;0;0;0;RER_B;0;RER_B;0;0;0;0;SNCF;1;1;673822.159;6875161.265
